height,latitude,longitude
2.060000000000000000e+03,-5.930776260831847656e+12,8.196037783567727051e+11
2.059000000000000000e+03,-5.724309035151695312e+12,7.871860323268450928e+11
2.058000000000000000e+03,-5.866608882126204102e+12,8.113147127341057129e+11
2.057000000000000000e+03,-5.880593792014285156e+12,8.136626331892766113e+11
2.056000000000000000e+03,-5.879793263902766602e+12,8.099557919948735352e+11
2.055000000000000000e+03,-5.854416575103460938e+12,8.090809247320075684e+11
2.054000000000000000e+03,-5.890380519849963867e+12,8.102968730986634521e+11
2.053000000000000000e+03,-5.951645617014242188e+12,8.186662617138835449e+11
2.052000000000000000e+03,-5.947070923385157227e+12,8.236534526634169922e+11
2.051000000000000000e+03,-5.961085294426181641e+12,8.220466987904862061e+11
2.050000000000000000e+03,-5.799250106829365234e+12,7.985021949988664551e+11
2.049000000000000000e+03,-5.684558543030109375e+12,7.799606029232836914e+11
2.048000000000000000e+03,-5.824292025569079102e+12,8.034807842629346924e+11
2.047000000000000000e+03,-5.802142042263028320e+12,8.008137592108509521e+11
2.046000000000000000e+03,-5.663920701478968750e+12,7.795218752308615723e+11
2.045000000000000000e+03,-5.589238043911319336e+12,7.711605869967803955e+11
2.044000000000000000e+03,-5.452263439910559570e+12,7.501041719720993652e+11
2.043000000000000000e+03,-5.497132125944179688e+12,7.582754145100036621e+11
2.042000000000000000e+03,-5.350703381570101562e+12,7.372833342529752197e+11
2.041000000000000000e+03,-5.496559961574387695e+12,7.587389436377460938e+11
2.040000000000000000e+03,-5.299607775123815430e+12,7.300235218399133301e+11
2.039000000000000000e+03,-5.294019510422202148e+12,7.293174491253410645e+11
2.038000000000000000e+03,-5.286387851301750000e+12,7.320712987793135986e+11
2.037000000000000000e+03,-4.918179188690034180e+12,6.746606923360653076e+11
2.036000000000000000e+03,-4.941369008023462891e+12,6.790755005339163818e+11
2.035000000000000000e+03,-4.866974771889582031e+12,6.700485037517342529e+11
2.034000000000000000e+03,-4.880336276764689453e+12,6.740955894924499512e+11
2.033000000000000000e+03,-4.568629440665570312e+12,6.309864878929127197e+11
2.032000000000000000e+03,-4.457529465640048828e+12,6.102522790826727295e+11
2.031000000000000000e+03,-4.447365456690648438e+12,6.127644033512872314e+11
2.030000000000000000e+03,-4.339292360059002930e+12,5.974079456016054688e+11
2.029000000000000000e+03,-4.093073112816649414e+12,5.619111460715157471e+11
2.028000000000000000e+03,-4.125804960760491211e+12,5.694559548552687988e+11
2.027000000000000000e+03,-3.887801860802770996e+12,5.330573507393942871e+11
2.026000000000000000e+03,-3.830802341886012695e+12,5.298704141083995972e+11
2.025000000000000000e+03,-3.625171127328331055e+12,4.988186212071776123e+11
2.024000000000000000e+03,-3.538805530294416016e+12,4.879793901362305908e+11
2.023000000000000000e+03,-3.464795332582136719e+12,4.774858979701962891e+11
2.022000000000000000e+03,-3.278618360881975586e+12,4.505144886158410034e+11
2.021000000000000000e+03,-3.188872857967030762e+12,4.403899824219396362e+11
2.020000000000000000e+03,-2.927798087886964844e+12,4.017096675024522705e+11
2.019000000000000000e+03,-2.828981683261040527e+12,3.876113376732857666e+11
2.018000000000000000e+03,-2.674604420151258789e+12,3.681851301293270264e+11
2.017000000000000000e+03,-2.610081736628035645e+12,3.594826426005640259e+11
2.016000000000000000e+03,-2.363570678951824707e+12,3.243748621252759399e+11
2.015000000000000000e+03,-2.261484241224280273e+12,3.116022521748142090e+11
2.014000000000000000e+03,-2.117712164478317871e+12,2.911755527416640015e+11
2.013000000000000000e+03,-1.972980434317950928e+12,2.713295773599067688e+11
2.012000000000000000e+03,-1.791731610893685791e+12,2.457576567411060181e+11
2.011000000000000000e+03,-1.678506200764783691e+12,2.308348628810405884e+11
2.010000000000000000e+03,-1.515004249574002930e+12,2.084280254744085388e+11
2.009000000000000000e+03,-1.317426931451160889e+12,1.802149728203672791e+11
2.008000000000000000e+03,-1.187910457000911621e+12,1.630930059537936096e+11
2.007000000000000000e+03,-1.051693047037892090e+12,1.442909995261171570e+11
2.006000000000000000e+03,-9.199866857589550781e+11,1.266859016963428040e+11
2.005000000000000000e+03,-7.326349826781964111e+11,1.004345628517164459e+11
2.004000000000000000e+03,-5.923494682636774902e+11,8.132657270997079468e+10
2.003000000000000000e+03,-4.346843382578513184e+11,5.956241895731548309e+10
2.002000000000000000e+03,-3.002788559996204224e+11,4.128554454047837830e+10
2.001000000000000000e+03,-1.470098094845936279e+11,2.013689312141206741e+10
2.000000000000000000e+03,2.119302108920349383e+03,-5.675247520095074094e+01
1.999000000000000000e+03,1.440677594067219543e+11,-1.979880675454589844e+10
1.998000000000000000e+03,2.950687581106425781e+11,-4.059994638632202148e+10
1.997000000000000000e+03,4.479503620206517334e+11,-6.178016389564583588e+10
1.996000000000000000e+03,5.618103326064658203e+11,-7.700338988102482605e+10
1.995000000000000000e+03,7.093077380049052734e+11,-9.746096042558442688e+10
1.994000000000000000e+03,8.647423392182520752e+11,-1.188595734881472473e+11
1.993000000000000000e+03,9.676324124484521484e+11,-1.322434713113856049e+11
1.992000000000000000e+03,1.090020058687638550e+12,-1.484167522136546021e+11
1.991000000000000000e+03,1.214562558439663086e+12,-1.660429401391924744e+11
1.990000000000000000e+03,1.317958757401299561e+12,-1.796346636470143127e+11
1.989000000000000000e+03,1.449217862129855469e+12,-1.972188021424679565e+11
1.988000000000000000e+03,1.599707834617250488e+12,-2.189711411644893494e+11
1.987000000000000000e+03,1.759754608710584717e+12,-2.411260314023912354e+11
1.986000000000000000e+03,1.871701982604669922e+12,-2.566706114285129089e+11
1.985000000000000000e+03,1.973293861391818115e+12,-2.699682624952472839e+11
1.984000000000000000e+03,2.088454577077813721e+12,-2.852233263610378418e+11
1.983000000000000000e+03,2.202282522111951660e+12,-3.025746969871570435e+11
1.982000000000000000e+03,2.300769279228849121e+12,-3.145890824692572632e+11
1.981000000000000000e+03,2.351656018610238770e+12,-3.201214546081673584e+11
1.980000000000000000e+03,2.510253016851836914e+12,-3.434065160194775391e+11
1.979000000000000000e+03,2.603912931401621094e+12,-3.561120125800789185e+11
1.978000000000000000e+03,2.614789922206149414e+12,-3.569488917629048462e+11
1.977000000000000000e+03,2.767961612207913086e+12,-3.775463372203512573e+11
1.976000000000000000e+03,2.791780285899021484e+12,-3.813969526399656982e+11
1.975000000000000000e+03,2.914841178994411621e+12,-3.964339612891629639e+11
1.974000000000000000e+03,3.007038889162965820e+12,-4.130093813827546997e+11
1.973000000000000000e+03,3.083617207167949707e+12,-4.238517050765891724e+11
1.972000000000000000e+03,3.093979257471281250e+12,-4.227675797109951782e+11
1.971000000000000000e+03,3.226412306541600098e+12,-4.400318292394967041e+11
1.970000000000000000e+03,3.147657705844770996e+12,-4.284784082939335327e+11
1.969000000000000000e+03,3.320740223210910645e+12,-4.548256892923498535e+11
1.968000000000000000e+03,3.294484477162721191e+12,-4.491853679890116577e+11
1.967000000000000000e+03,3.487879968613695801e+12,-4.784511468730058594e+11
1.966000000000000000e+03,3.526524971576818359e+12,-4.845681079555922852e+11
1.965000000000000000e+03,3.705358732748432617e+12,-5.072787324262508545e+11
1.964000000000000000e+03,3.548052381445650391e+12,-4.851491328540236206e+11
1.963000000000000000e+03,3.627206376976789062e+12,-4.960335051063709106e+11
1.962000000000000000e+03,3.679718320887058105e+12,-5.007642430305348511e+11
1.961000000000000000e+03,3.729632963983270996e+12,-5.082580062517252808e+11
1.960000000000000000e+03,3.656081248634275879e+12,-4.977986387894511719e+11
1.959000000000000000e+03,3.701754104872321777e+12,-5.069179960512757568e+11
1.958000000000000000e+03,3.792207385905824219e+12,-5.190461477678911133e+11
1.957000000000000000e+03,3.720095643924515625e+12,-5.077654164604931030e+11
1.956000000000000000e+03,3.792471667055752930e+12,-5.173955080463498535e+11
1.955000000000000000e+03,3.833040879108863281e+12,-5.231195284938623657e+11
1.954000000000000000e+03,3.665910203809836426e+12,-4.999088482414259644e+11
1.953000000000000000e+03,3.792795594446867676e+12,-5.191749641699775391e+11
1.952000000000000000e+03,3.785202108913073242e+12,-5.159091115194188232e+11
1.951000000000000000e+03,3.708044143101272461e+12,-5.049850707916232910e+11
1.950000000000000000e+03,3.757536318178080078e+12,-5.122393839531799927e+11
1.949000000000000000e+03,3.678116388955003418e+12,-5.021741241361042480e+11
1.948000000000000000e+03,3.711720722233523438e+12,-5.062086988761051025e+11
1.947000000000000000e+03,3.737817974915684570e+12,-5.100170415144948730e+11
1.946000000000000000e+03,3.644946953797923340e+12,-4.971481617917638550e+11
1.945000000000000000e+03,3.597224941318200684e+12,-4.905593334878734741e+11
1.944000000000000000e+03,3.498305987767565918e+12,-4.756500739800122681e+11
1.943000000000000000e+03,3.668730504318705566e+12,-5.018344522227541504e+11
1.942000000000000000e+03,3.511704915948603027e+12,-4.804906048881411133e+11
1.941000000000000000e+03,3.433950509571146484e+12,-4.665010486906782227e+11
1.940000000000000000e+03,3.405032839307054688e+12,-4.643222999381734619e+11
1.939000000000000000e+03,3.335248590355671875e+12,-4.543354020296387939e+11
1.938000000000000000e+03,3.258227010828907715e+12,-4.419843493946473999e+11
1.937000000000000000e+03,3.268830299026802734e+12,-4.450309747452881470e+11
1.936000000000000000e+03,3.141533253240837891e+12,-4.257648739461238403e+11
1.935000000000000000e+03,3.171461187967880859e+12,-4.315141054103579102e+11
1.934000000000000000e+03,3.105870258692818848e+12,-4.224450275107231445e+11
1.933000000000000000e+03,2.921202920740086426e+12,-3.963894744333755493e+11
1.932000000000000000e+03,2.958881522691169922e+12,-4.028243257849063721e+11
1.931000000000000000e+03,2.878375122094939453e+12,-3.918178236189860840e+11
1.930000000000000000e+03,2.787686172225594238e+12,-3.794808362524045410e+11
1.929000000000000000e+03,2.756794363684048828e+12,-3.745895243086221313e+11
1.928000000000000000e+03,2.623742750823487793e+12,-3.565015033218696289e+11
1.927000000000000000e+03,2.642365960203075684e+12,-3.611761609582245483e+11
1.926000000000000000e+03,2.541220368439964844e+12,-3.469049916009356079e+11
1.925000000000000000e+03,2.524336803121838867e+12,-3.450427409367175293e+11
1.924000000000000000e+03,2.391427671248591797e+12,-3.255584231740397339e+11
1.923000000000000000e+03,2.210990936747636719e+12,-3.001136478180581055e+11
1.922000000000000000e+03,2.147437760775377441e+12,-2.924437573564229126e+11
1.921000000000000000e+03,2.051829426011186035e+12,-2.784982390997133789e+11
1.920000000000000000e+03,1.954823619776405029e+12,-2.662115926589281921e+11
1.919000000000000000e+03,1.876925690695223633e+12,-2.549388895192205811e+11
1.918000000000000000e+03,1.776589136898717041e+12,-2.416812325613270569e+11
1.917000000000000000e+03,1.690671073081864990e+12,-2.295192430148324890e+11
1.916000000000000000e+03,1.569763772803620117e+12,-2.125260614977049561e+11
1.915000000000000000e+03,1.442229501704377686e+12,-1.948408976906196289e+11
1.914000000000000000e+03,1.413196652605427979e+12,-1.923629827519244385e+11
1.913000000000000000e+03,1.322748994777628906e+12,-1.796228114298217773e+11
1.912000000000000000e+03,1.162570596530043457e+12,-1.574016908605863953e+11
1.911000000000000000e+03,1.081627106086004150e+12,-1.469422835207596436e+11
1.910000000000000000e+03,1.009454183778737793e+12,-1.376234050688797607e+11
1.909000000000000000e+03,8.923647849256418457e+11,-1.213845655559537354e+11
1.908000000000000000e+03,8.248712362708751221e+11,-1.124004889770518951e+11
1.907000000000000000e+03,6.950768137151289062e+11,-9.426337204711170959e+10
1.906000000000000000e+03,6.113699086327977295e+11,-8.349481077457254028e+10
1.905000000000000000e+03,4.876353660309800415e+11,-6.608830751300676727e+10
1.904000000000000000e+03,3.971456523928530273e+11,-5.396448752901725006e+10
1.903000000000000000e+03,2.924035369404212646e+11,-3.958766779008911133e+10
1.902000000000000000e+03,2.001460422976755371e+11,-2.725880110303141403e+10
1.901000000000000000e+03,9.864625968197572327e+10,-1.338357897416304779e+10
1.900000000000000000e+03,1.794673497847324484e+02,-4.359127720015657736e+00
1.899000000000000000e+03,-9.803168809631385803e+10,1.327630185890160179e+10
1.898000000000000000e+03,-2.002829007320032959e+11,2.716786847664841461e+10
1.897000000000000000e+03,-2.912030339857973633e+11,3.951814641097151184e+10
1.896000000000000000e+03,-4.021060001607333374e+11,5.483608820714188385e+10
1.895000000000000000e+03,-4.679581557474342651e+11,6.309267845698058319e+10
1.894000000000000000e+03,-5.676163031953892822e+11,7.673949847052949524e+10
1.893000000000000000e+03,-6.710610694280477295e+11,9.087941851695558167e+10
1.892000000000000000e+03,-7.756805194936719971e+11,1.056569685620843658e+11
1.891000000000000000e+03,-8.450302294424520264e+11,1.146980752592457886e+11
1.890000000000000000e+03,-9.523671822003055420e+11,1.297543821522221069e+11
1.889000000000000000e+03,-1.023827850706402100e+12,1.391303093132930908e+11
1.888000000000000000e+03,-1.091697444365681885e+12,1.478382176740164795e+11
1.887000000000000000e+03,-1.197990963272937988e+12,1.628498313380632019e+11
1.886000000000000000e+03,-1.267681272507687012e+12,1.715414999394390259e+11
1.885000000000000000e+03,-1.347821431794799072e+12,1.820217228157672424e+11
1.884000000000000000e+03,-1.423523769494431885e+12,1.931236143939130554e+11
1.883000000000000000e+03,-1.542487781153162842e+12,2.099407575836492920e+11
1.882000000000000000e+03,-1.593987039910902832e+12,2.165867807514263306e+11
1.881000000000000000e+03,-1.649434048461959473e+12,2.241299644901226501e+11
1.880000000000000000e+03,-1.747100947492177246e+12,2.365934444329900513e+11
1.879000000000000000e+03,-1.741877304970726074e+12,2.354156291982290955e+11
1.878000000000000000e+03,-1.841983397222970703e+12,2.501086591467278748e+11
1.877000000000000000e+03,-1.956709003854564209e+12,2.656931249411996765e+11
1.876000000000000000e+03,-1.966174948626170898e+12,2.650019612714836121e+11
1.875000000000000000e+03,-2.066916099803401855e+12,2.815264537401757812e+11
1.874000000000000000e+03,-2.169922695325322998e+12,2.945682700159428101e+11
1.873000000000000000e+03,-2.161046748919861328e+12,2.926180133692619629e+11
1.872000000000000000e+03,-2.201332980439888672e+12,2.981212908045285645e+11
1.871000000000000000e+03,-2.246012602248179199e+12,3.049364519389062500e+11
1.870000000000000000e+03,-2.370275469159520996e+12,3.209615457006536865e+11
1.869000000000000000e+03,-2.385138756381554199e+12,3.238191825747282104e+11
1.868000000000000000e+03,-2.426527511948032715e+12,3.287018724009867554e+11
1.867000000000000000e+03,-2.536843314363773438e+12,3.462484773601323853e+11
1.866000000000000000e+03,-2.450562101802422852e+12,3.318297738411873169e+11
1.865000000000000000e+03,-2.562682270633302734e+12,3.495978542647140503e+11
1.864000000000000000e+03,-2.578538026551175781e+12,3.498605932442371216e+11
1.863000000000000000e+03,-2.521725461580649414e+12,3.407027543373362427e+11
1.862000000000000000e+03,-2.648402068265006348e+12,3.597467920250484619e+11
1.861000000000000000e+03,-2.562578416140375000e+12,3.479235641896278076e+11
1.860000000000000000e+03,-2.678011752450405762e+12,3.616421912181965332e+11
1.859000000000000000e+03,-2.682573306988295898e+12,3.634490053145745850e+11
1.858000000000000000e+03,-2.713561587999383789e+12,3.676948732078300781e+11
1.857000000000000000e+03,-2.680428505226311523e+12,3.635098066661759033e+11
1.856000000000000000e+03,-2.622600975675481934e+12,3.527232116849429321e+11
1.855000000000000000e+03,-2.696269601119788086e+12,3.647048426918975220e+11
1.854000000000000000e+03,-2.820410063433280273e+12,3.833392061334719849e+11
1.853000000000000000e+03,-2.767820671543174805e+12,3.755778411979634399e+11
1.852000000000000000e+03,-2.672333640873731934e+12,3.617656479758610840e+11
1.851000000000000000e+03,-2.753014398847471191e+12,3.741645708070399170e+11
1.850000000000000000e+03,-2.730106410821694336e+12,3.706572474929987183e+11
1.849000000000000000e+03,-2.754383106653489258e+12,3.731925083607456055e+11
1.848000000000000000e+03,-2.666977910626118164e+12,3.611477590416611328e+11
1.847000000000000000e+03,-2.717121921367900879e+12,3.683399299519688110e+11
1.846000000000000000e+03,-2.649705953822929199e+12,3.587981627447117920e+11
1.845000000000000000e+03,-2.655029975957670898e+12,3.601347799730195923e+11
1.844000000000000000e+03,-2.666503873259504395e+12,3.613502986966514282e+11
1.843000000000000000e+03,-2.596690062564221680e+12,3.517985770133918457e+11
1.842000000000000000e+03,-2.583442650032327637e+12,3.505490900125402222e+11
1.841000000000000000e+03,-2.612290025961386719e+12,3.553553153916928101e+11
1.840000000000000000e+03,-2.549684782009597168e+12,3.446433045756480713e+11
1.839000000000000000e+03,-2.532310556946346191e+12,3.444594473000890503e+11
1.838000000000000000e+03,-2.457682216878382324e+12,3.331705234614165039e+11
1.837000000000000000e+03,-2.444182228795717773e+12,3.313029711052838135e+11
1.836000000000000000e+03,-2.406375159077466309e+12,3.263250292015097046e+11
1.835000000000000000e+03,-2.354096394028992188e+12,3.191594946824400635e+11
1.834000000000000000e+03,-2.324970554570417969e+12,3.150817845211884766e+11
1.833000000000000000e+03,-2.300521579511660156e+12,3.120625955604487915e+11
1.832000000000000000e+03,-2.207954717003187988e+12,2.989732636541508179e+11
1.831000000000000000e+03,-2.096305599288874756e+12,2.829691785637197876e+11
1.830000000000000000e+03,-2.084552147578570068e+12,2.809771592514265137e+11
1.829000000000000000e+03,-2.010764360112092773e+12,2.710139883319927979e+11
1.828000000000000000e+03,-2.005174698369637695e+12,2.714869283471960144e+11
1.827000000000000000e+03,-1.909765020813430176e+12,2.580697095031907959e+11
1.826000000000000000e+03,-1.901500471766876465e+12,2.573168979782977295e+11
1.825000000000000000e+03,-1.790610178377971436e+12,2.420124820113464661e+11
1.824000000000000000e+03,-1.727170312269466553e+12,2.336984990751555786e+11
1.823000000000000000e+03,-1.709386470798526611e+12,2.321180081785462036e+11
1.822000000000000000e+03,-1.581748046146870117e+12,2.140586344088148193e+11
1.821000000000000000e+03,-1.564140141814885010e+12,2.115678105319261169e+11
1.820000000000000000e+03,-1.456735275714468994e+12,1.968815517635976562e+11
1.819000000000000000e+03,-1.409365644489235840e+12,1.904402678783498535e+11
1.818000000000000000e+03,-1.407058772738352051e+12,1.919115426535669556e+11
1.817000000000000000e+03,-1.346304709809461670e+12,1.834150534379858093e+11
1.816000000000000000e+03,-1.219176298771949707e+12,1.651446060176038513e+11
1.815000000000000000e+03,-1.147243146826436279e+12,1.553046311159156189e+11
1.814000000000000000e+03,-1.087495651150702026e+12,1.476262154528881531e+11
1.813000000000000000e+03,-9.692594661201936035e+11,1.308930275246886444e+11
1.812000000000000000e+03,-9.082702349839553223e+11,1.224623974406124878e+11
1.811000000000000000e+03,-8.734140095854531250e+11,1.192114833332928162e+11
1.810000000000000000e+03,-7.586407932563763428e+11,1.024582862485200806e+11
1.809000000000000000e+03,-6.879294156841706543e+11,9.255394126728579712e+10
1.808000000000000000e+03,-6.166908828610793457e+11,8.357268897303051758e+10
1.807000000000000000e+03,-5.569494318185450439e+11,7.571056586164361572e+10
1.806000000000000000e+03,-4.643882458960233765e+11,6.300737931416539001e+10
1.805000000000000000e+03,-3.873560142859747925e+11,5.258617395811977386e+10
1.804000000000000000e+03,-3.100747628775520020e+11,4.213474295875296021e+10
1.803000000000000000e+03,-2.247091502706187744e+11,3.031226033130281830e+10
1.802000000000000000e+03,-1.549992462337821655e+11,2.103481433714675522e+10
1.801000000000000000e+03,-7.621843918623507690e+10,1.029911090711737633e+10
1.800000000000000000e+03,-5.659945987977241089e+01,1.237998869767720889e+00
1.799000000000000000e+03,7.703006508433073425e+10,-1.048098845615959358e+10
1.798000000000000000e+03,1.499105055105809937e+11,-2.032710314687260437e+10
1.797000000000000000e+03,2.283090254209496460e+11,-3.098698182851993942e+10
1.796000000000000000e+03,3.076680727786588745e+11,-4.175043008459354401e+10
1.795000000000000000e+03,3.882940712292532959e+11,-5.277461220655893707e+10
1.794000000000000000e+03,4.489758651843787231e+11,-6.083468570897650909e+10
1.793000000000000000e+03,5.272038143638321533e+11,-7.117090023231123352e+10
1.792000000000000000e+03,5.891921797961816406e+11,-7.935239370096159363e+10
1.791000000000000000e+03,6.761876183495072021e+11,-9.167953577017758179e+10
1.790000000000000000e+03,7.347663213464166260e+11,-9.949644427345605469e+10
1.789000000000000000e+03,8.020250010375384521e+11,-1.084690831738513031e+11
1.788000000000000000e+03,8.635202734017773438e+11,-1.167672182796735535e+11
1.787000000000000000e+03,9.358065367087545166e+11,-1.271191212671911774e+11
1.786000000000000000e+03,1.022769156625901367e+12,-1.384543948718880920e+11
1.785000000000000000e+03,1.055934108166724731e+12,-1.421790113505164490e+11
1.784000000000000000e+03,1.114021895769576904e+12,-1.505441525595564880e+11
1.783000000000000000e+03,1.183764259933526367e+12,-1.597133169079755249e+11
1.782000000000000000e+03,1.301762881004852539e+12,-1.764884518009349060e+11
1.781000000000000000e+03,1.313922135392473877e+12,-1.776534566238767395e+11
1.780000000000000000e+03,1.388336352373895020e+12,-1.878814258099254150e+11
1.779000000000000000e+03,1.422841353635863525e+12,-1.920608323733533020e+11
1.778000000000000000e+03,1.512826999349298828e+12,-2.049425206269318237e+11
1.777000000000000000e+03,1.595896501074067871e+12,-2.169501013226794739e+11
1.776000000000000000e+03,1.515060042908265137e+12,-2.043346960209948120e+11
1.775000000000000000e+03,1.684821282331119385e+12,-2.282006816572319641e+11
1.774000000000000000e+03,1.715872607297779053e+12,-2.329358158480425720e+11
1.773000000000000000e+03,1.738847621718656006e+12,-2.356808450141758728e+11
1.772000000000000000e+03,1.784087323364355957e+12,-2.412071608880799561e+11
1.771000000000000000e+03,1.797143402057944824e+12,-2.424941638328658142e+11
1.770000000000000000e+03,1.880612497196977295e+12,-2.542084887019217529e+11
1.769000000000000000e+03,1.928410865267562744e+12,-2.623641322262659302e+11
1.768000000000000000e+03,1.954166685302683105e+12,-2.640811701222317810e+11
1.767000000000000000e+03,2.014722345190342041e+12,-2.727413785607998657e+11
1.766000000000000000e+03,2.032494795318417480e+12,-2.756112761396265259e+11
1.765000000000000000e+03,2.005858331160093018e+12,-2.712653590177893066e+11
1.764000000000000000e+03,2.125765857981519043e+12,-2.888020643844346313e+11
1.763000000000000000e+03,2.085284818549887695e+12,-2.835331257809636230e+11
1.762000000000000000e+03,2.132798487239611084e+12,-2.883110557489141846e+11
1.761000000000000000e+03,2.179032043823995117e+12,-2.950344220603864746e+11
1.760000000000000000e+03,2.216981630648496094e+12,-3.005043702010571289e+11
1.759000000000000000e+03,2.212965880780380859e+12,-3.002707330101729736e+11
1.758000000000000000e+03,2.202778893075844727e+12,-2.988622344658879395e+11
1.757000000000000000e+03,2.313724016445951172e+12,-3.156510858323836670e+11
1.756000000000000000e+03,2.218974544990150391e+12,-3.010098594818666382e+11
1.755000000000000000e+03,2.207103632165125000e+12,-2.986585566244644165e+11
1.754000000000000000e+03,2.296346861811830078e+12,-3.129577912676990967e+11
1.753000000000000000e+03,2.238605751294641602e+12,-3.039931817896300659e+11
1.752000000000000000e+03,2.265485950366131348e+12,-3.078561995474730225e+11
1.751000000000000000e+03,2.264860662507345703e+12,-3.060500848991301880e+11
1.750000000000000000e+03,2.271934020868434570e+12,-3.085025800873004761e+11
1.749000000000000000e+03,2.270643733831757812e+12,-3.088281819042413330e+11
1.748000000000000000e+03,2.237147533474175293e+12,-3.043039955911997070e+11
1.747000000000000000e+03,2.239702832794055664e+12,-3.041391655554039307e+11
1.746000000000000000e+03,2.217074634804584473e+12,-2.997807563737869873e+11
1.745000000000000000e+03,2.235050503007410645e+12,-3.022997749480332031e+11
1.744000000000000000e+03,2.197715156590264404e+12,-2.981714887643023071e+11
1.743000000000000000e+03,2.177463377228064697e+12,-2.948702231008984985e+11
1.742000000000000000e+03,2.179779240622263428e+12,-2.957676770196010742e+11
1.741000000000000000e+03,2.224876759903228027e+12,-3.032139234970209961e+11
1.740000000000000000e+03,2.178373036761253906e+12,-2.966497096481492310e+11
1.739000000000000000e+03,2.127758634767302490e+12,-2.884745054344687500e+11
1.738000000000000000e+03,2.040998504377693359e+12,-2.758129749935352173e+11
1.737000000000000000e+03,2.061668277565697266e+12,-2.799877978973340454e+11
1.736000000000000000e+03,1.992044761953994873e+12,-2.706281192017454834e+11
1.735000000000000000e+03,1.939647729375725586e+12,-2.623560063153748169e+11
1.734000000000000000e+03,1.976573915818487549e+12,-2.697501087200183105e+11
1.733000000000000000e+03,1.932123778579110352e+12,-2.618977922411055298e+11
1.732000000000000000e+03,1.857437058502029297e+12,-2.513269444144578857e+11
1.731000000000000000e+03,1.822391079302239990e+12,-2.476754853505631104e+11
1.730000000000000000e+03,1.798093364962849365e+12,-2.446587694344414978e+11
1.729000000000000000e+03,1.713201299169437744e+12,-2.319546696275986328e+11
1.728000000000000000e+03,1.710499300504052734e+12,-2.316663830223588867e+11
1.727000000000000000e+03,1.668423271999444580e+12,-2.273497767896029663e+11
1.726000000000000000e+03,1.611882669981042969e+12,-2.178680831145074463e+11
1.725000000000000000e+03,1.537463929421389160e+12,-2.088433229842894287e+11
1.724000000000000000e+03,1.469793315903764893e+12,-1.982827479242929688e+11
1.723000000000000000e+03,1.444659244167252197e+12,-1.953519329999980164e+11
1.722000000000000000e+03,1.403600405655766113e+12,-1.907116763265478210e+11
1.721000000000000000e+03,1.389861678308704346e+12,-1.891164151789223633e+11
1.720000000000000000e+03,1.326539743584799316e+12,-1.803089822866443176e+11
1.719000000000000000e+03,1.206770588722058838e+12,-1.633957860839743652e+11
1.718000000000000000e+03,1.185805663314641846e+12,-1.613669506395261536e+11
1.717000000000000000e+03,1.096151132459474243e+12,-1.486653962358775635e+11
1.716000000000000000e+03,1.043466007687011841e+12,-1.409324089376037598e+11
1.715000000000000000e+03,1.001826242663049194e+12,-1.370461545763229828e+11
1.714000000000000000e+03,9.373690854836573486e+11,-1.272545515524811554e+11
1.713000000000000000e+03,8.484341602704968262e+11,-1.147181492111052856e+11
1.712000000000000000e+03,8.078968522399445801e+11,-1.092637356794393005e+11
1.711000000000000000e+03,7.412736407696298828e+11,-1.009285256670943146e+11
1.710000000000000000e+03,6.663576448300891113e+11,-8.995924171852857971e+10
1.709000000000000000e+03,6.082714662226623535e+11,-8.270813680568876648e+10
1.708000000000000000e+03,5.356926312355245972e+11,-7.263030441627442932e+10
1.707000000000000000e+03,4.886548517978218994e+11,-6.662768396791864014e+10
1.706000000000000000e+03,4.067054933829966431e+11,-5.521905434670610046e+10
1.705000000000000000e+03,3.340601412046136475e+11,-4.529922999929963684e+10
1.704000000000000000e+03,2.662084442888053894e+11,-3.611425668705500031e+10
1.703000000000000000e+03,2.021641570295621948e+11,-2.743845613659820557e+10
1.702000000000000000e+03,1.381384606007356567e+11,-1.876618775057279205e+10
1.701000000000000000e+03,6.585635229073805237e+10,-8.919907872343778610e+09
1.700000000000000000e+03,-8.467712675704565584e+01,1.653896568871820350e+00
1.699000000000000000e+03,-6.843202795711430359e+10,9.272210436166627884e+09
1.698000000000000000e+03,-1.367925947888221893e+11,1.862040005801393890e+10
1.697000000000000000e+03,-2.032172780221553955e+11,2.755748223683747101e+10
1.696000000000000000e+03,-2.750763190763746338e+11,3.747076190048847961e+10
1.695000000000000000e+03,-3.446841476520220947e+11,4.691469138332872772e+10
1.694000000000000000e+03,-3.931378109820507812e+11,5.325235373364339447e+10
1.693000000000000000e+03,-4.761456334561434937e+11,6.476351922744716644e+10
1.692000000000000000e+03,-5.476392274787388306e+11,7.477460655564920044e+10
1.691000000000000000e+03,-5.999887205285541992e+11,8.176740133947335815e+10
1.690000000000000000e+03,-6.783762164551328125e+11,9.212953387080822754e+10
1.689000000000000000e+03,-7.370261565077144775e+11,1.005763547291451416e+11
1.688000000000000000e+03,-7.857851627755827637e+11,1.067869305747885895e+11
1.687000000000000000e+03,-8.663043505150422363e+11,1.181872948615965881e+11
1.686000000000000000e+03,-8.938132491461467285e+11,1.209759784628798065e+11
1.685000000000000000e+03,-9.495576834789738770e+11,1.286758926802951660e+11
1.684000000000000000e+03,-1.062184641877660156e+12,1.444960215827696838e+11
1.683000000000000000e+03,-1.079640970898250977e+12,1.464958718098588562e+11
